goal,loss,status,trivial,old_acc,new_acc,acc_diff,rel_acc_diff,old_mean_tpr,new_mean_tpr,mean_tpr_diff,rel_mean_tpr_diff,max_tpr_diff,rel_max_tpr_diff,mean_mean_j_diff,max_mean_j_diff,max_j_diff,group_balance,class_balance,pred_bias,n_groups
strict,micro,0,0,0.825,0.81,-0.018181818,-0.022038568,0.824916331,0.333333333,-0.491582998,-0.595918615,-1,-1,-0.741528604,-0.83946833,-0.941780822,no_minority,two_rare,medium_one,3
strict,micro,0,0,0.759,0.809999998,0.067193673,0.088529213,0.758734673,0.333333334,-0.425401339,-0.560672069,-0.999999998,-0.999999998,-0.636735341,-0.839468329,-0.941780822,no_minority,two_rare,high_one,3
strict,micro,0,0,0.823,0.81,-0.015795869,-0.019193036,0.81552408,0.33333335,-0.48219073,-0.591264859,-0.947368365,-0.999999941,-0.728376267,-0.810381921,-0.857485472,no_minority,two_rare,low_two,3
strict,micro,0,0,0.76,0.809999994,0.065789466,0.086565086,0.764494254,0.333333338,-0.431160916,-0.563981892,-0.918918912,-0.999999992,-0.650188392,-0.810381938,-0.857485472,no_minority,two_rare,medium_two,3
strict,micro,0,0,0.635,0.81,0.275590551,0.434000867,0.626789606,0.333333333,-0.293456273,-0.468189437,-0.918918919,-1,-0.440228094,-0.810381945,-0.857485472,no_minority,two_rare,high_two,3
strict,micro,0,0,0.889,0.82536855,-0.071576434,-0.080513425,0.880781106,0.825370607,-0.055410499,-0.062910635,-0.105772765,-0.11346533,-0.083029396,-0.119341207,-0.126239825,one_slight_minority,balanced,low_one,3
strict,micro,0,0,0.87,0.737720046,-0.152045924,-0.17476543,0.848136005,0.737711213,-0.110424792,-0.130197034,-0.242288675,-0.263440861,-0.165828659,-0.252045592,-0.33016451,one_slight_minority,balanced,medium_one,3
strict,micro,0,0,0.829,0.531213335,-0.3592119,-0.433307478,0.779470905,0.531715911,-0.247754994,-0.317850215,-0.484224159,-0.526497696,-0.371741325,-0.561115879,-0.630131116,one_slight_minority,balanced,high_one,3
strict,micro,0,0,0.844,0.781781112,-0.073719062,-0.08734486,0.842724243,0.782030103,-0.06069414,-0.072021353,-0.143195319,-0.160955978,-0.091005855,-0.179333499,-0.197619513,one_slight_minority,balanced,low_two,3
strict,micro,0,0,0.784,0.677879673,-0.13535756,-0.172649948,0.776016635,0.678100336,-0.097916299,-0.126178093,-0.244493882,-0.274818705,-0.147093708,-0.334784484,-0.3496668,one_slight_minority,balanced,medium_two,3
strict,micro,0,0,0.664,0.462398845,-0.303616197,-0.457253308,0.641152786,0.463605724,-0.177547062,-0.276918491,-0.478364849,-0.537696924,-0.266857159,-0.656890532,-0.665083132,one_slight_minority,balanced,high_two,3
strict,micro,0,0,0.871,0.784434272,-0.0993866,-0.114106314,0.851469626,0.772705018,-0.078764607,-0.092504307,-0.240430623,-0.246022033,-0.114974245,-0.202232681,-0.289261299,one_slight_minority,one_rare,low_one,3
strict,micro,0,0,0.858,0.733956426,-0.14457293,-0.168499919,0.826296227,0.535781314,-0.290514913,-0.351586881,-0.977272727,-1,-0.377449554,-0.507303894,-0.921092952,one_slight_minority,one_rare,medium_one,3
strict,micro,0,0,0.821,0.606538066,-0.261220383,-0.318173426,0.762227139,0.438310893,-0.323916246,-0.424960263,-0.977272727,-1,-0.4578536,-0.679592733,-0.921092952,one_slight_minority,one_rare,high_one,3
strict,micro,0,0,0.83,0.764433522,-0.078995756,-0.09517561,0.820752501,0.75549881,-0.065253691,-0.079504712,-0.194976079,-0.209242621,-0.097731208,-0.174481008,-0.204771542,one_slight_minority,one_rare,low_two,3
strict,micro,0,0,0.772,0.696845483,-0.097350411,-0.126101569,0.762311409,0.506745126,-0.255566283,-0.335251815,-0.863636363,-0.999999999,-0.333047871,-0.487814042,-0.749541044,one_slight_minority,one_rare,medium_two,3
strict,micro,0,0,0.659,0.554584223,-0.158445792,-0.240433675,0.636483487,0.401489211,-0.234994276,-0.369207184,-0.806451612,-0.999999999,-0.333180043,-0.682324904,-0.749541044,one_slight_minority,one_rare,high_two,3
strict,micro,0,0,0.863,0.810999994,-0.060254932,-0.069820315,0.829497923,0.333333354,-0.496164569,-0.598150465,-0.977272709,-0.999999982,-0.753425551,-0.83317388,-0.923901927,one_slight_minority,two_rare,low_one,3
strict,micro,0,0,0.852,0.811,-0.048122066,-0.056481298,0.81177792,0.333333333,-0.478444587,-0.589378665,-0.977272727,-1,-0.729006065,-0.833173913,-0.923901941,one_slight_minority,two_rare,medium_one,3
strict,micro,0,0,0.815,0.811,-0.004907976,-0.006022056,0.752821627,0.333333333,-0.419488294,-0.557221364,-0.977272727,-1,-0.636958963,-0.833173913,-0.923901941,one_slight_minority,two_rare,high_one,3
strict,micro,0,0,0.83,0.810999998,-0.022891569,-0.027580203,0.796746286,0.333333339,-0.463412947,-0.581631763,-0.933333314,-0.999999979,-0.707183584,-0.817377339,-0.871361488,one_slight_minority,two_rare,low_two,3
strict,micro,0,0,0.772,0.810999993,0.050518125,0.065437986,0.747734954,0.333333338,-0.414401616,-0.554209234,-0.933333321,-0.999999987,-0.634714898,-0.817377339,-0.871361499,one_slight_minority,two_rare,medium_two,3
strict,micro,0,0,0.66,0.811,0.228787879,0.346648301,0.61927971,0.333333333,-0.285946377,-0.461740264,-0.933333333,-1,-0.43799201,-0.817377348,-0.871361502,one_slight_minority,two_rare,high_two,3
strict,micro,0,0,0.884,0.792886479,-0.103069593,-0.116594563,0.860690756,0.792264184,-0.068426571,-0.079501924,-0.145238096,-0.158441559,-0.102457846,-0.154245189,-0.169827541,one_strong_minority,balanced,low_one,3
strict,micro,0,0,0.876,0.701307742,-0.199420386,-0.227648843,0.832666672,0.700692234,-0.131974439,-0.158496122,-0.254461511,-0.277594376,-0.198374626,-0.293102953,-0.367304822,one_strong_minority,balanced,medium_one,3
strict,micro,0,0,0.857,0.519355637,-0.393984088,-0.459724724,0.770035158,0.52029739,-0.249737768,-0.324319955,-0.415277779,-0.467918624,-0.374551414,-0.562374499,-0.570759349,one_strong_minority,balanced,high_one,3
strict,micro,0,0,0.835,0.776832363,-0.069661841,-0.083427354,0.824023657,0.776645431,-0.047378226,-0.057496196,-0.144742548,-0.163090195,-0.071001517,-0.176633441,-0.19996788,one_strong_minority,balanced,low_two,3
strict,micro,0,0,0.783,0.669677144,-0.144729063,-0.184839161,0.763293521,0.669771824,-0.093521697,-0.122523897,-0.247822178,-0.279236257,-0.14094343,-0.336926339,-0.348254276,one_strong_minority,balanced,medium_two,3
strict,micro,0,0,0.675,0.480059045,-0.288801414,-0.427853947,0.634407195,0.480250975,-0.15415622,-0.242992547,-0.476152482,-0.536509839,-0.231445466,-0.621592798,-0.648155326,one_strong_minority,balanced,high_two,3
strict,micro,0,0,0.883,0.796365448,-0.098113875,-0.111114242,0.85847851,0.769500774,-0.088977735,-0.103645851,-0.287356262,-0.293342851,-0.124030556,-0.206079103,-0.312303045,one_strong_minority,one_rare,low_one,3
strict,micro,0,0,0.879,0.761225378,-0.133987055,-0.152431235,0.84921925,0.557449495,-0.291769755,-0.343574118,-0.979591835,-0.999999998,-0.367554746,-0.471456652,-0.924728992,one_strong_minority,one_rare,medium_one,3
strict,micro,0,0,0.862,0.629662878,-0.269532624,-0.312682859,0.784404436,0.453282828,-0.331121608,-0.422131228,-0.979591836,-0.999999999,-0.458998397,-0.657203255,-0.924728994,one_strong_minority,one_rare,high_one,3
strict,micro,0,0,0.837,0.78432431,-0.062933919,-0.075189868,0.827021142,0.760803241,-0.0662179,-0.080067965,-0.219139268,-0.238618314,-0.091974618,-0.163342307,-0.193703718,one_strong_minority,one_rare,low_two,3
strict,micro,0,0,0.785,0.705994908,-0.100643429,-0.12820819,0.786734603,0.513449368,-0.273285236,-0.347366488,-0.857142857,-0.999999999,-0.353438144,-0.478755582,-0.773149742,one_strong_minority,one_rare,medium_two,3
strict,micro,0,0,0.682,0.560827113,-0.177672855,-0.260517382,0.661029826,0.402070241,-0.258959584,-0.39175174,-0.828571428,-0.999999999,-0.363610594,-0.684741038,-0.773149742,one_strong_minority,one_rare,high_two,3
strict,micro,0,0,0.877,0.809,-0.077537058,-0.088411697,0.834669574,0.333333334,-0.50133624,-0.600640368,-0.979591836,-1,-0.763813805,-0.845039309,-0.93221029,one_strong_minority,two_rare,low_one,3
strict,micro,0,0,0.871,0.809,-0.071182549,-0.081725085,0.826733066,0.333333333,-0.493399733,-0.596806579,-0.979591837,-1,-0.754367637,-0.84503931,-0.932210291,one_strong_minority,two_rare,medium_one,3
strict,micro,0,0,0.854,0.808999995,-0.052693214,-0.061701656,0.766547881,0.333333336,-0.433214545,-0.565150013,-0.97959183,-0.999999993,-0.656440902,-0.845039306,-0.932210288,one_strong_minority,two_rare,high_one,3
strict,micro,0,0,0.84,0.809,-0.036904762,-0.04393424,0.798655788,0.333333333,-0.465322454,-0.582632044,-0.93877551,-1,-0.711946177,-0.826707494,-0.87643137,one_strong_minority,two_rare,low_two,3
strict,micro,0,0,0.783,0.808999993,0.033205611,0.042408187,0.762052474,0.333333337,-0.428719137,-0.562584798,-0.938775492,-0.999999981,-0.658829249,-0.826707487,-0.876431363,one_strong_minority,two_rare,medium_two,3
strict,micro,0,0,0.68,0.809,0.189705882,0.278979238,0.635847628,0.333333333,-0.302514295,-0.47576539,-0.93877551,-1,-0.461818805,-0.826707494,-0.876431371,one_strong_minority,two_rare,high_two,3
strict,micro,0,0,0.882,0.825139467,-0.064467724,-0.073092658,0.878937552,0.825201618,-0.053735934,-0.061137374,-0.132538814,-0.138850186,-0.080491686,-0.132934763,-0.171264531,two_slight_minorities,balanced,low_one,3
strict,micro,0,0,0.863,0.732426084,-0.151302336,-0.175321363,0.846292451,0.7334549,-0.112837551,-0.133331629,-0.2771261,-0.290322581,-0.1698849,-0.271447138,-0.376947372,two_slight_minorities,balanced,medium_one,3
strict,micro,0,0,0.822,0.529633909,-0.35567651,-0.432696484,0.77762735,0.531715909,-0.245911441,-0.316233014,-0.519061581,-0.543778799,-0.369468123,-0.574375591,-0.676941308,two_slight_minorities,balanced,high_one,3
strict,micro,0,0,0.862,0.784114875,-0.090353974,-0.104818995,0.844856189,0.783548926,-0.061307263,-0.072565324,-0.165779641,-0.187080935,-0.091874123,-0.155135055,-0.209791038,two_slight_minorities,balanced,low_two,3
strict,micro,0,0,0.82,0.670089008,-0.182818283,-0.222949125,0.774138922,0.66983731,-0.104301612,-0.134732422,-0.275625053,-0.311040563,-0.156805161,-0.32636262,-0.329189884,two_slight_minorities,balanced,medium_two,3
strict,micro,0,0,0.737,0.452189548,-0.386445661,-0.524349608,0.635003795,0.45408563,-0.180918165,-0.284908793,-0.574663204,-0.64850261,-0.271849542,-0.649161178,-0.675553709,two_slight_minorities,balanced,high_two,3
strict,micro,0,0,0.869,0.784153605,-0.097636818,-0.112355372,0.860881971,0.772704994,-0.088176977,-0.102426325,-0.26315797,-0.26315797,-0.125483753,-0.220190852,-0.316733763,two_slight_minorities,one_rare,low_one,3
strict,micro,0,0,0.856,0.729997552,-0.147199121,-0.171961591,0.835708572,0.535781314,-0.299927259,-0.358889772,-1,-1,-0.391264527,-0.52937329,-0.948571429,two_slight_minorities,one_rare,medium_one,3
strict,micro,0,0,0.819,0.603361689,-0.263294641,-0.321483078,0.771639485,0.438310893,-0.333328592,-0.431974514,-1,-1,-0.469883487,-0.69951052,-0.948571429,two_slight_minorities,one_rare,high_one,3
strict,micro,0,0,0.847,0.758927929,-0.103981194,-0.122764102,0.824772793,0.750824978,-0.073947815,-0.089658407,-0.183157921,-0.199084697,-0.110061223,-0.195998629,-0.206110137,two_slight_minorities,one_rare,low_two,3
strict,micro,0,0,0.807,0.692733242,-0.141594496,-0.175457863,0.759595231,0.503618468,-0.255976763,-0.336991008,-0.872727265,-0.999999991,-0.335555141,-0.51189728,-0.815846535,two_slight_minorities,one_rare,medium_two,3
strict,micro,0,0,0.727,0.54475724,-0.250677799,-0.344811278,0.630561972,0.388555115,-0.242006857,-0.383795516,-0.872727269,-0.999999996,-0.346167984,-0.721055037,-0.815846538,two_slight_minorities,one_rare,high_two,3
strict,micro,0,0,0.86,0.801,-0.068604651,-0.07977285,0.843031905,0.333333333,-0.509698572,-0.604601758,-1,-1,-0.77131178,-0.879432061,-0.942857143,two_slight_minorities,two_rare,low_one,3
strict,micro,0,0,0.849,0.801,-0.056537102,-0.066592582,0.825311902,0.333333333,-0.491978569,-0.596112291,-1,-1,-0.74689226,-0.879432061,-0.942857143,two_slight_minorities,two_rare,medium_one,3
strict,micro,0,0,0.812,0.801,-0.013546798,-0.016683249,0.766355609,0.333333333,-0.433022276,-0.565040916,-0.999999999,-0.999999999,-0.654845157,-0.87943206,-0.942857143,two_slight_minorities,two_rare,high_one,3
strict,micro,0,0,0.841,0.800999998,-0.047562429,-0.056554612,0.804689885,0.333333341,-0.471356543,-0.585761735,-0.919999998,-0.999999997,-0.713002707,-0.824777771,-0.829389629,two_slight_minorities,two_rare,low_two,3
strict,micro,0,0,0.808,0.80099999,-0.008663378,-0.010722003,0.758183582,0.33333334,-0.424850243,-0.560352733,-0.897058815,-0.999999991,-0.643929077,-0.824777773,-0.82938965,two_slight_minorities,two_rare,medium_two,3
strict,micro,0,0,0.731,0.800999997,0.09575923,0.130997578,0.624877989,0.333333334,-0.291544655,-0.466562529,-0.89705882,-0.999999997,-0.444648653,-0.824777783,-0.82938965,two_slight_minorities,two_rare,high_two,3
strict,micro,0,0,0.878,0.792756101,-0.097088723,-0.110579411,0.866237214,0.792264184,-0.07397303,-0.085395811,-0.172413796,-0.172413796,-0.111473493,-0.198826154,-0.224842849,two_strong_minorities,balanced,low_one,3
strict,micro,0,0,0.87,0.698049701,-0.197644021,-0.227177036,0.83821313,0.697155498,-0.141057633,-0.168283731,-0.310344845,-0.310344845,-0.213403925,-0.344899239,-0.447550238,two_strong_minorities,balanced,medium_one,3
strict,micro,0,0,0.851,0.51892296,-0.390219789,-0.458542643,0.775581616,0.520297389,-0.255284226,-0.329151982,-0.482758621,-0.482758621,-0.383543064,-0.606925644,-0.648222788,two_strong_minorities,balanced,high_one,3
strict,micro,0,0,0.867,0.764640433,-0.118061784,-0.136172761,0.82871836,0.764109259,-0.064609101,-0.077962676,-0.166670091,-0.18808954,-0.097059999,-0.177665735,-0.213065731,two_strong_minorities,balanced,low_two,3
strict,micro,0,0,0.85,0.662425592,-0.220675774,-0.259618557,0.771722432,0.662001493,-0.109720938,-0.142176686,-0.244468223,-0.275312344,-0.165111934,-0.330507982,-0.353718571,two_strong_minorities,balanced,medium_two,3
strict,micro,0,0,0.81,0.469323201,-0.420588641,-0.519245235,0.634845065,0.47233438,-0.162510684,-0.255984796,-0.599017572,-0.67599975,-0.244590702,-0.615278565,-0.66891037,two_strong_minorities,balanced,high_two,3
strict,micro,0,0,0.88,0.793756384,-0.09800411,-0.111368306,0.864992478,0.772973562,-0.092018916,-0.106381175,-0.287116503,-0.287116503,-0.129028561,-0.204671862,-0.322062579,two_strong_minorities,one_rare,low_one,3
strict,micro,0,0,0.876,0.756275364,-0.136671959,-0.156018218,0.855733219,0.619139975,-0.236593244,-0.276480145,-0.770256143,-0.770256143,-0.307085254,-0.409077036,-0.76944641,two_strong_minorities,one_rare,medium_one,3
strict,micro,0,0,0.859,0.621560606,-0.27641373,-0.321785484,0.790918404,0.453282829,-0.337635575,-0.426890528,-0.999999998,-0.999999998,-0.470396445,-0.668078395,-0.952941175,two_strong_minorities,one_rare,high_one,3
strict,micro,0,0,0.868,0.749499056,-0.136521825,-0.157283208,0.822658886,0.555162551,-0.267496335,-0.325160695,-0.893332003,-0.99999851,-0.329991119,-0.42354863,-0.83678052,two_strong_minorities,one_rare,low_two,3
strict,micro,0,0,0.854,0.710952931,-0.167502423,-0.196138669,0.783070696,0.523864011,-0.259206686,-0.331013134,-0.893333333,-1,-0.333823545,-0.482704135,-0.836781609,two_strong_minorities,one_rare,medium_two,3
strict,micro,0,0,0.816,0.543719272,-0.333677362,-0.408918336,0.655810919,0.386060606,-0.269750313,-0.411323303,-0.893333332,-0.999999999,-0.386299398,-0.734843873,-0.836781609,two_strong_minorities,one_rare,high_two,3
strict,micro,0,0,0.875,0.797999999,-0.088000002,-0.10057143,0.821483226,0.333333341,-0.488149886,-0.594229888,-0.999999997,-0.999999997,-0.75247551,-0.82449807,-0.941176469,two_strong_minorities,two_rare,low_one,3
strict,micro,0,0,0.869,0.798,-0.081703107,-0.094019686,0.813546718,0.333333333,-0.480213385,-0.59027143,-1,-1,-0.743029352,-0.824498082,-0.941176471,two_strong_minorities,two_rare,medium_one,3
strict,micro,0,0,0.852,0.797999996,-0.063380287,-0.074390008,0.753361533,0.333333336,-0.420028197,-0.557538683,-0.999999995,-0.999999995,-0.645102618,-0.824498079,-0.941176469,two_strong_minorities,two_rare,high_one,3
strict,micro,0,0,0.866,0.798,-0.07852194,-0.090671986,0.779711074,0.333333333,-0.446377741,-0.572491216,-0.893333333,-1,-0.690971033,-0.824498082,-0.84229885,two_strong_minorities,two_rare,low_two,3
strict,micro,0,0,0.848,0.798,-0.058962264,-0.069530972,0.748895992,0.333333333,-0.415562658,-0.554900364,-0.893333333,-1,-0.64308517,-0.824498082,-0.842298851,two_strong_minorities,two_rare,medium_two,3
strict,micro,0,0,0.811,0.798,-0.016029593,-0.01976522,0.620356376,0.333333333,-0.287023043,-0.462674446,-0.893333333,-1,-0.452036939,-0.824498082,-0.84229885,two_strong_minorities,two_rare,high_two,3
strict,macro,0,0,0.879,0.822392694,-0.064399665,-0.073264693,0.879806777,0.82212406,-0.057682717,-0.065562938,-0.114830506,-0.125638083,-0.086662783,-0.129613277,-0.137774453,no_minority,balanced,low_one,3
strict,macro,0,0,0.846,0.725433849,-0.142513181,-0.168455297,0.846935615,0.725779856,-0.121155758,-0.143051911,-0.261243386,-0.276030747,-0.182200502,-0.275114108,-0.33571039,no_minority,balanced,medium_one,3
strict,macro,0,0,0.776,0.518726363,-0.331538192,-0.427239938,0.778103887,0.519284672,-0.258819214,-0.332628096,-0.483465608,-0.510831586,-0.388648798,-0.584804525,-0.639913314,no_minority,balanced,high_one,3
strict,macro,0,0,0.846,0.788611064,-0.067835622,-0.080183951,0.845591654,0.78824999,-0.057341664,-0.067812477,-0.181509936,-0.202253929,-0.086221721,-0.177995083,-0.2305066,no_minority,balanced,low_two,3
strict,macro,0,0,0.775,0.67217722,-0.132674555,-0.171192974,0.774499552,0.671958991,-0.102540561,-0.132395894,-0.291196322,-0.324475902,-0.154217676,-0.352830743,-0.377958188,no_minority,balanced,medium_two,3
strict,macro,0,0,0.639,0.477493726,-0.252748473,-0.395537516,0.638872907,0.477394458,-0.161478449,-0.252755199,-0.515082955,-0.573949578,-0.242571583,-0.64442005,-0.661495798,no_minority,balanced,high_two,3
strict,macro,0,0,0.859,0.78978046,-0.080581537,-0.093808541,0.864737456,0.798814251,-0.065923205,-0.076234936,-0.182133364,-0.182133364,-0.100480582,-0.189790063,-0.230830545,no_minority,one_rare,low_one,3
strict,macro,0,0,0.834,0.717500425,-0.13968774,-0.167491295,0.836671393,0.719141603,-0.11752979,-0.140473059,-0.277777778,-0.277777778,-0.176347363,-0.306643453,-0.364530929,no_minority,one_rare,medium_one,3
strict,macro,0,0,0.77,0.529354114,-0.312527124,-0.405879382,0.773354259,0.5291902,-0.244164058,-0.315720843,-0.472222222,-0.472222222,-0.36634509,-0.59186715,-0.65089672,no_minority,one_rare,high_one,3
strict,macro,0,0,0.821,0.766352148,-0.066562548,-0.081074967,0.830127669,0.777833694,-0.052293974,-0.062995099,-0.147124856,-0.166741504,-0.083100997,-0.144775697,-0.207767306,no_minority,one_rare,low_two,3
strict,macro,0,0,0.763,0.686288545,-0.100539259,-0.13176836,0.770842987,0.697953564,-0.072889422,-0.094558066,-0.207594784,-0.232506159,-0.110194303,-0.256277685,-0.294674109,no_minority,one_rare,medium_two,3
strict,macro,0,0,0.634,0.48893534,-0.228808612,-0.360896865,0.646133084,0.4979071,-0.148225984,-0.229404727,-0.429780887,-0.487085006,-0.227403965,-0.563685389,-0.621533015,no_minority,one_rare,high_two,3
strict,macro,0,0,0.851,0.771889363,-0.09296197,-0.109238508,0.845992169,0.765677047,-0.080315122,-0.094936011,-0.210585585,-0.229166666,-0.116516197,-0.183191211,-0.276174187,no_minority,two_rare,low_one,3
